"date","date_time","FD20_flux","FD21_flux","FD20_flux_median","FD21_flux_median","soil_CO2_5cm","soil_CO2_15cm","soil_CO2_25cm","soil_temp_5cm","soil_temp_15cm","soil_temp_25cm","ATM_temp"
2018-07-03,2018-07-03 07:00:00,-9999,0.463836293,-9999,0.463836293,1015,-9999,-9999,5.555,1.283,-0.212,10.29
2018-07-03,2018-07-03 08:00:00,-9999,-9999,-9999,-9999,1000,-9999,-9999,6.679,1.253,-0.26,12
2018-07-03,2018-07-03 09:00:00,-9999,0.633091319,-9999,0.463836293,950,-9999,-9999,7.483,1.406,-0.159,12.63
2018-07-03,2018-07-03 10:00:00,0.233607427,0.231272135,0.233607427,0.337218029,890,-9999,-9999,8.29,1.632,-0.159,12.35
2018-07-03,2018-07-03 11:00:00,-9999,0.337218029,-9999,0.231272135,855,-9999,-9999,8.36,1.579,-0.247,12.44
2018-07-03,2018-07-03 12:00:00,0.341352893,0.063309132,0.310840902,0.231272135,857,-9999,-9999,8.63,1.803,0.03,12.27
2018-07-03,2018-07-03 13:00:00,0.310840902,0.126618264,0.310840902,0.251944505,862,-9999,-9999,9.74,1.872,0.065,15.27
2018-07-03,2018-07-03 14:00:00,0.357562388,0.251944505,0.310840902,0.251944505,847,-9999,-9999,9.38,1.804,-0.16,11.82
2018-07-03,2018-07-03 15:00:00,-9999,0.251944505,-9999,0.251944505,898,-9999,-9999,12.88,2.085,0.157,17.47
2018-07-03,2018-07-03 16:00:00,0.046721485,0.315253636,0.046721485,0.251944505,854,1937,1753,12.69,2.298,-0.099,16.8
2018-07-03,2018-07-03 17:00:00,0.03051199,0.042636762,0.03051199,0.042636762,788.6,1492,1286,12.41,2.415,-0.069,19.12
2018-07-03,2018-07-03 18:00:00,-0.046721485,-0.02067237,0.03051199,0.042636762,690.8,1538,1264,11.3,2.495,-0.215,16.1
2018-07-03,2018-07-03 19:00:00,-0.03146549,-0.02067237,0.03051199,-0.02067237,650.1,1303,1110,9.68,2.558,-0.256,12.84
2018-07-03,2018-07-03 20:00:00,0.155420451,0.105945894,0.046721485,-0.02067237,694.1,-9999,2415,8.98,2.541,-0.239,13.01
2018-07-03,2018-07-03 21:00:00,0.170676446,-0.02067237,0.046721485,0,676.4,1609,1309,8.61,2.422,-0.166,11.67
2018-07-03,2018-07-03 22:00:00,0.046721485,0,0.046721485,0.105945894,756.3,-9999,2399,8.13,2.496,-0.057,11.04
2018-07-03,2018-07-03 23:00:00,-0.046721485,0.29587329,0.015255995,0.189927396,785.6,1759,1363,7.645,2.35,-0.186,11.29
2018-07-04,2018-07-04 00:00:00,-0.015255995,0.231272135,0.015255995,0.189927396,792.1,1662,1271,7.167,2.076,-0.114,10.39
2018-07-04,2018-07-04 01:00:00,0.015255995,0.189927396,-0.015255995,0.189927396,792.1,1495,1229,7.027,2.038,-0.308,10.03
2018-07-04,2018-07-04 02:00:00,0.016209495,0,-0.015255995,0.083981502,757.9,-9999,2448,6.822,2.022,-0.115,9.77
2018-07-04,2018-07-04 03:00:00,-0.046721485,0.083981502,-0.046721485,0,753,1490,1239,6.715,1.949,-0.136,9.54
2018-07-04,2018-07-04 04:00:00,-0.061977481,0,-0.046721485,0,775.8,-9999,2715,6.601,1.956,-0.025,9.5
2018-07-04,2018-07-04 05:00:00,-0.046721485,0,-0.046721485,0.063309132,717.1,1764,1418,6.551,1.887,-0.042,8.13
2018-07-04,2018-07-04 06:00:00,-0.016209495,0.063309132,-0.046721485,0,648.7,1470,1266,5.852,1.721,-0.052,7.263
2018-07-04,2018-07-04 07:00:00,0,0.126618264,-0.016209495,0,676.4,1824,1434,5.295,1.75,-0.058,6.053
2018-07-04,2018-07-04 08:00:00,-0.046721485,-0.126618264,-0.016209495,-0.083981502,671.5,1837,1535,4.81,1.661,-0.251,5.535
2018-07-04,2018-07-04 09:00:00,0.06293098,-0.126618264,-0.03051199,-0.083981502,668.3,1465,1239,4.803,1.567,-0.136,5.251
2018-07-04,2018-07-04 10:00:00,-0.03051199,-0.083981502,-0.046721485,-0.083981502,655.2,1643,1418,4.882,1.386,-0.005,4.985
2018-07-04,2018-07-04 11:00:00,-0.046721485,-0.083981502,-0.03051199,-0.083981502,661.8,2083,1679,4.514,1.433,-0.045,4.03
2018-07-04,2018-07-04 12:00:00,-0.078186975,-0.083981502,-0.03051199,-0.083981502,665,-9999,2561,4.541,1.286,-0.122,4.109
2018-07-04,2018-07-04 13:00:00,0.203095436,0.042636762,-0.046721485,-0.083981502,660.2,1677,-9999,5.763,1.266,0.014,5.297
2018-07-04,2018-07-04 14:00:00,-9999,-0.083981502,-9999,0.042636762,674.8,1742,1839,5.998,1.364,0.113,4.757
2018-07-04,2018-07-04 15:00:00,0.016209495,0.253236528,0.015255995,0.042636762,666.6,1697,1416,7.57,1.615,0.103,7.879
2018-07-04,2018-07-04 16:00:00,-0.046721485,0.063309132,0.015255995,0,691.1,1868,1786,8.08,1.806,0.121,7.364
2018-07-04,2018-07-04 17:00:00,0.015255995,0,0.015255995,0,687.8,1588,1363,9.03,1.949,0.246,8.77
2018-07-04,2018-07-04 18:00:00,-0.03146549,0,-0.03146549,0,681.3,1607,1341,9.08,2.24,0.225,8.94
2018-07-04,2018-07-04 19:00:00,0.015255995,-0.02067237,0.015255995,0,689.4,1666,1452,8.77,2.503,0.02,9.36
2018-07-04,2018-07-04 20:00:00,-0.092489471,0,0.015255995,0,674.7,1677,-9999,7.954,2.523,0.109,8.01
2018-07-04,2018-07-04 21:00:00,0.124908461,0.042636762,0.015255995,0.02067237,691.1,1812,3349,6.985,2.446,0.067,7.414
2018-07-04,2018-07-04 22:00:00,0.03146549,0.02067237,-0.016209495,0.021964393,696,1706,1499,6.04,2.378,0.156,6.557
2018-07-04,2018-07-04 23:00:00,-0.016209495,0.021964393,0,0.042636762,681.3,1801,1460,4.782,2.344,0.104,5.179
2018-07-05,2018-07-05 00:00:00,-0.03146549,0.104653871,0,0.021964393,687.8,1702,1504,3.403,2.191,0.037,1.861
2018-07-05,2018-07-05 01:00:00,0,0.167963003,-0.016209495,0.104653871,699.4,2045,1674,2.161,1.884,0.129,0.703
2018-07-05,2018-07-05 02:00:00,0.093442971,0,0,0.126618264,735.3,1647,1378,1.497,1.723,-0.067,0.663
2018-07-05,2018-07-05 03:00:00,-0.03146549,0.126618264,0.045767986,0.126618264,785.9,1617,1389,0.999,1.363,-0.062,0.303
2018-07-05,2018-07-05 04:00:00,0.045767986,0.126618264,0.093442971,0,772.9,1839,1455,0.887,1.269,0.174,0.331
2018-07-05,2018-07-05 05:00:00,0.186885941,-0.02067237,0.045767986,0,781,1696,1383,0.825,0.842,0.077,0.477
2018-07-05,2018-07-05 06:00:00,0.124908461,-0.042636762,0.124908461,0,759.8,1939,1544,1.096,0.731,0.035,1.096
2018-07-05,2018-07-05 07:00:00,-0.093442971,0,0.124908461,-0.02067237,767.9,2059,1629,1.543,0.605,-0.004,1.682
2018-07-05,2018-07-05 08:00:00,0.140164456,0.063309132,0.015255995,0,750,1661,1397,1.964,0.644,0.105,2.085
2018-07-05,2018-07-05 09:00:00,-0.078186975,-0.083981502,-0.078186975,0.063309132,781,1725,1508,2.259,0.505,0.001,2.917
2018-07-05,2018-07-05 10:00:00,0.015255995,0.253236528,-0.077233476,0.063309132,787.5,1908,1599,2.854,0.546,-0.15,3.598
2018-07-05,2018-07-05 11:00:00,-0.264119417,0.189927396,-0.077233476,0.189927396,763,1852,1476,3.308,0.585,-0.094,3.999
2018-07-05,2018-07-05 12:00:00,-0.077233476,-0.042636762,-0.046721485,0.189927396,779.3,1813,1495,3.799,0.713,-0.139,5.18
2018-07-05,2018-07-05 13:00:00,-0.046721485,0.253236528,-0.077233476,0.063309132,749.8,1796,1462,4.744,0.778,-0.022,6.776
2018-07-05,2018-07-05 14:00:00,-0.015255995,0.063309132,-0.046721485,0.021964393,709,1636,1397,6.678,1.078,0.157,9.22
2018-07-05,2018-07-05 15:00:00,-0.078186975,0.021964393,-0.03146549,0.021964393,692.7,1625,1367,7.328,1.076,0.102,9.95
2018-07-05,2018-07-05 16:00:00,-0.03146549,-0.041344739,-0.016209495,0,671.5,1801,1455,8.05,1.323,0.123,10.57
2018-07-05,2018-07-05 17:00:00,0.016209495,-0.042636762,-0.03146549,-0.041344739,653.6,1711,1353,7.153,1.61,-0.007,9.93
2018-07-05,2018-07-05 18:00:00,-0.016209495,0,-0.03146549,-0.042636762,638.9,1752,1397,7.33,1.685,0.086,10.09
2018-07-05,2018-07-05 19:00:00,-0.061977481,-0.063309132,-0.046721485,-0.063309132,643.8,1690,1372,6.977,1.814,0.007,9.7
2018-07-05,2018-07-05 20:00:00,-0.046721485,-0.063309132,-0.046721485,-0.063309132,632.4,1659,1333,7.168,1.851,0.009,8.44
2018-07-05,2018-07-05 21:00:00,-0.046721485,-0.083981502,-0.046721485,-0.063309132,630.8,1478,1244,6.068,1.8,0.219,7.014
2018-07-05,2018-07-05 22:00:00,-0.03146549,-0.02067237,-0.046721485,-0.042636762,668.3,1513,1265,5.301,1.842,-0.104,6.128
2018-07-05,2018-07-05 23:00:00,0.140164456,-0.042636762,-0.03146549,-0.02067237,643.8,1506,1245,4.732,1.669,0.123,6.076
2018-07-06,2018-07-06 00:00:00,-0.061977481,0.273908897,-0.03146549,-0.02067237,671.5,1485,1270,4.477,1.691,0.023,5.805
2018-07-06,2018-07-06 01:00:00,0.015255995,0.273908897,0.015255995,0.210599765,673.2,1646,1333,3.93,1.487,-0.042,5.5
2018-07-06,2018-07-06 02:00:00,-0.108698966,-0.02067237,0.015255995,0.210599765,683.1,1669,1376,3.857,1.536,-0.011,5.324
2018-07-06,2018-07-06 03:00:00,0.045767986,0.210599765,0.045767986,0.104653871,678.1,1620,1617,3.788,1.432,-0.01,5.359
2018-07-06,2018-07-06 04:00:00,0.186885941,-0.02067237,0.045767986,0.104653871,679.7,-9999,-9999,3.722,1.366,0.028,5.207
2018-07-06,2018-07-06 05:00:00,0.217397932,0.104653871,0.045767986,0.147290633,694.4,-9999,-9999,3.797,1.181,0.068,5.04
2018-07-06,2018-07-06 06:00:00,-0.0009535,0.189927396,-0.0009535,0.147290633,701,3052,2760,3.797,1.094,-0.036,4.971
2018-07-06,2018-07-06 07:00:00,-0.015255995,0.147290633,-0.0009535,0.148582657,702.6,2863,2587,3.816,1.061,0.122,5.834
2018-07-06,2018-07-06 08:00:00,-0.016209495,0.148582657,-0.0009535,0.148582657,743.3,2828,2782,4.197,1.114,0.019,6.713
2018-07-06,2018-07-06 09:00:00,0.06293098,0.210599765,0.06293098,0.147290633,762.8,2799,2438,5.021,1.197,-0.055,8.03
2018-07-06,2018-07-06 10:00:00,0.140164456,0.042636762,0.093442971,0.042636762,779.1,2831,2443,5.986,1.265,0.17,9.88
2018-07-06,2018-07-06 11:00:00,0.093442971,0,0.123954961,0.042636762,788.9,2781,2484,7.509,1.484,0.076,12.41
2018-07-06,2018-07-06 12:00:00,0.202141936,0.042636762,0.123954961,0.042636762,764.3,2785,2435,8.74,1.511,0.086,14.26
2018-07-06,2018-07-06 13:00:00,0.123954961,0.189927396,0.093442971,0.189927396,754.4,2693,2304,9.48,1.625,0.148,15.45
2018-07-06,2018-07-06 14:00:00,0.03146549,0.210599765,0.03146549,0.189927396,749.5,2657,2408,10.07,1.983,0.124,16.21
2018-07-06,2018-07-06 15:00:00,-0.015255995,0.189927396,-0.015255995,0.189927396,712,2327,2517,10.65,2.08,0.239,16.97
2018-07-06,2018-07-06 16:00:00,-0.046721485,-0.063309132,-0.03051199,0,729.9,2389,2020,11.21,2.161,0.25,18.87
2018-07-06,2018-07-06 17:00:00,-0.078186975,-0.083981502,-0.03051199,0,671.3,1872,1610,11.34,2.354,0.027,17.36
2018-07-06,2018-07-06 18:00:00,-0.03051199,0,-0.03051199,-0.063309132,677.8,1950,1652,10.93,2.523,0.092,17.46
2018-07-06,2018-07-06 19:00:00,0.046721485,0.02067237,-0.03051199,-0.063309132,692.5,2118,1761,10.56,2.768,0.06,16.78
2018-07-06,2018-07-06 20:00:00,-0.03051199,-0.063309132,-0.03051199,0,703.9,2232,1854,10.39,2.718,0.096,16.21
2018-07-06,2018-07-06 21:00:00,-0.03051199,-0.063309132,0,0,707.1,2325,1937,9.57,2.687,0.099,15.1
2018-07-06,2018-07-06 22:00:00,0,0,0,0,689.2,2361,1996,8.89,2.794,0.224,13.87
2018-07-06,2018-07-06 23:00:00,0.108698966,0.169255026,0.108698966,0.148582657,703.9,2374,2037,8.45,2.569,0.103,12.95
2018-07-07,2018-07-07 00:00:00,0.139210956,0.148582657,0.108698966,0.169255026,690.9,2377,2070,7.616,2.512,0.15,12.64
2018-07-07,2018-07-07 01:00:00,0.123954961,0.210599765,0.108698966,0.189927396,756.3,2481,2171,6.624,2.533,0.119,10.79
2018-07-07,2018-07-07 02:00:00,0.015255995,0.232564158,0.015255995,0.189927396,792.1,2745,2402,5.754,2.437,0.197,10.01
2018-07-07,2018-07-07 03:00:00,-0.06293098,0.189927396,0.015255995,0.189927396,798.6,2660,2411,5.176,2.063,0.187,9.49
2018-07-07,2018-07-07 04:00:00,-0.03051199,0.105945894,-0.03051199,0.147290633,805,2662,2409,4.801,1.946,0.192,9.59
2018-07-07,2018-07-07 05:00:00,0.186885941,0.147290633,-0.046721485,0.105945894,784,2813,2487,4.77,1.933,0.074,9.53
2018-07-07,2018-07-07 06:00:00,-0.046721485,0.02067237,-0.03051199,0.02067237,797,2869,2583,4.894,1.762,0.094,9.14
2018-07-07,2018-07-07 07:00:00,-0.046721485,-0.02067237,0.170676446,0.02067237,784,2838,2564,5.389,1.671,0.212,10.53
2018-07-07,2018-07-07 08:00:00,0.170676446,-0.02067237,0.046721485,0,779.1,2813,2523,6.352,1.599,0.174,10.74
2018-07-07,2018-07-07 09:00:00,0.217397932,0.273908897,0.170676446,0,728.4,2731,2483,7.027,1.639,0.214,10.04
2018-07-07,2018-07-07 10:00:00,0.046721485,0,0.170676446,0.02067237,717.1,2794,2490,8.18,1.742,0.213,12.22
2018-07-07,2018-07-07 11:00:00,0.233607427,0.253236528,0.046721485,0.083981502,712,2776,2540,9.41,2.088,0.334,13.45
2018-07-07,2018-07-07 12:00:00,-0.016209495,0.02067237,0.046721485,0.083981502,687.6,2858,2558,10.08,2.28,0.248,11.51
2018-07-07,2018-07-07 13:00:00,-0.015255995,0.083981502,0.155420451,0.169255026,655,2866,2587,10.16,2.518,0.226,11.88
2018-07-07,2018-07-07 14:00:00,0.155420451,0.169255026,0.155420451,0.147290633,656.6,2916,2609,10.06,2.659,0.072,10.35
2018-07-07,2018-07-07 15:00:00,0.155420451,0.273908897,0.155420451,0.169255026,712,3008,2755,9.33,2.906,0.146,6.651
2018-07-07,2018-07-07 16:00:00,0.155420451,0.147290633,0.155420451,0.169255026,653.5,3075,2746,6.193,2.999,0.17,4.054
2018-07-07,2018-07-07 17:00:00,0.170676446,0.399235138,0.155420451,0.273908897,673.1,3167,2857,5.154,2.925,0.166,4.361
2018-07-07,2018-07-07 18:00:00,0.140164456,0.147290633,0.140164456,0.253236528,694.3,3234,2923,4.541,2.639,0.191,4.161
2018-07-07,2018-07-07 19:00:00,-0.015255995,0.484508663,0.093442971,0.253236528,727.1,3226,2959,3.705,2.355,0.463,3.082
2018-07-07,2018-07-07 20:00:00,0,0.253236528,0,0.253236528,720.7,3295,2998,2.807,2.097,0.256,1.819
2018-07-07,2018-07-07 21:00:00,0.093442971,0.253236528,0,0.253236528,709.2,3445,3034,2.056,1.917,0.076,1.397
2018-07-07,2018-07-07 22:00:00,-0.015255995,0.357890399,0,0.253236528,694.6,3435,2971,1.505,1.731,0.167,0.637
2018-07-07,2018-07-07 23:00:00,0,0.105945894,0.092489471,0.210599765,730.4,3450,3075,0.996,1.413,0.11,0.197
2018-07-08,2018-07-08 00:00:00,0.092489471,0.210599765,0.046721485,0.105945894,715.8,3427,3147,0.521,1.32,0.051,-0.21
2018-07-08,2018-07-08 01:00:00,0.185932442,0.105945894,0.046721485,0.105945894,675.1,3476,3167,0.414,0.971,0.223,-0.299
2018-07-08,2018-07-08 02:00:00,0.046721485,0.042636762,0.046721485,0.105945894,639.2,3468,3229,0.283,0.874,0.039,-0.239
2018-07-08,2018-07-08 03:00:00,0.015255995,0,0.016209495,0.042636762,619.7,3456,3053,0.192,0.749,0.018,0.053
2018-07-08,2018-07-08 04:00:00,0.015255995,0.126618264,0.016209495,0.041344739,621.3,3436,3182,0.281,0.507,-0.015,0.038
2018-07-08,2018-07-08 05:00:00,0.016209495,0.02067237,0.016209495,0.041344739,619.6,3440,3186,0.197,0.562,-0.012,0.023
2018-07-08,2018-07-08 06:00:00,0.03051199,0.041344739,0.03051199,0.041344739,619.6,3445,3170,0.244,0.557,-0.052,0.592
2018-07-08,2018-07-08 07:00:00,0.232653927,0.083981502,0.046721485,0.02067237,624.5,3445,3163,0.395,0.395,0.03,0.708
2018-07-08,2018-07-08 08:00:00,0.247909922,0.02067237,0.232653927,0.041344739,678.3,3442,3132,0.739,0.374,-0.148,0.548
2018-07-08,2018-07-08 09:00:00,0.046721485,0.02067237,0.232653927,0.083981502,717.4,3424,3140,1.481,0.317,-0.013,1.047
2018-07-08,2018-07-08 10:00:00,0.280328912,0.104653871,0.247909922,0.104653871,710.9,3466,3075,2.129,0.428,0.045,0.932
2018-07-08,2018-07-08 11:00:00,0.016209495,0.359182422,0.046721485,0.273908897,763,3461,3007,3.345,0.518,0.049,2.012
2018-07-08,2018-07-08 12:00:00,0.248863422,0.273908897,0.016209495,0.359182422,801,3505,3103,4.595,0.506,0.019,3.437
2018-07-08,2018-07-08 13:00:00,0,0.359182422,0.015255995,0.359182422,877,3458,3210,5.276,0.758,0.115,4.034
2018-07-08,2018-07-08 14:00:00,-0.015255995,0.547817794,0.015255995,0.273908897,879,3452,3214,6.564,0.963,0.163,5.617
2018-07-08,2018-07-08 15:00:00,0.015255995,0.273908897,0.015255995,0.273908897,843,3465,3027,7.297,1.287,0.105,4.335
2018-07-08,2018-07-08 16:00:00,0.185932442,0.189927396,0.015255995,0.189927396,844,3457,3139,6.493,1.43,0.091,4.408
2018-07-08,2018-07-08 17:00:00,0.140164456,0.126618264,0.03146549,0.189927396,856,3467,3094,6.273,1.52,0.269,4.515
2018-07-08,2018-07-08 18:00:00,-0.016209495,0.167963003,0.03146549,0.189927396,872,3465,3191,5.88,1.662,0.133,4.76
2018-07-08,2018-07-08 19:00:00,0.03146549,0.210599765,-0.016209495,0.169255026,856,3472,3178,5.807,1.676,0.216,4.514
2018-07-08,2018-07-08 20:00:00,-0.03146549,0.4418719,-0.03146549,0.210599765,800,3459,3226,5.09,1.751,-0.021,3.622
2018-07-08,2018-07-08 21:00:00,-0.03146549,0.169255026,-0.03146549,0.210599765,802,3501,3268,4.153,1.902,0.235,3.461
2018-07-08,2018-07-08 22:00:00,-0.03146549,0.421199531,-0.03146549,0.189927396,815,3494,3041,3.618,1.696,0.253,3.359
2018-07-08,2018-07-08 23:00:00,-0.124908461,0.021964393,-0.03146549,0.189927396,763,3517,3150,2.793,1.632,0.103,2.204
2018-07-09,2018-07-09 00:00:00,0.217397932,0.189927396,0.03146549,0.359182422,772.8,3553,3262,2.126,1.466,0.233,1.796
2018-07-09,2018-07-09 01:00:00,0.03146549,0.359182422,0.046721485,0.189927396,776.1,3538,3046,1.625,1.399,0.165,1.139
2018-07-09,2018-07-09 02:00:00,0.077233476,0.506473055,0.046721485,0.251944505,776.1,3567,3218,1.261,1.139,0.131,0.948
2018-07-09,2018-07-09 03:00:00,0.046721485,0.167963003,0.046721485,0.357890399,795.7,3571,3261,0.969,0.952,0.152,0.656
2018-07-09,2018-07-09 04:00:00,0.016209495,0.251944505,0.046721485,0.357890399,804,3559,3269,0.814,0.832,0.101,0.588
2018-07-09,2018-07-09 05:00:00,0.061977481,0.357890399,0.016209495,0.357890399,818,3576,3269,0.891,0.7,0.126,0.891
2018-07-09,2018-07-09 06:00:00,-0.016209495,0.653763689,0.016209495,0.463836293,818,3593,3284,1.12,0.686,0.06,1.45
2018-07-09,2018-07-09 07:00:00,-0.016209495,0.547817794,0.061977481,0.463836293,832,3621,3199,1.551,0.595,0.074,2.054
2018-07-09,2018-07-09 08:00:00,0.139210956,0.463836293,-0.016209495,0.463836293,823,3657,3302,2.311,0.592,0.035,1.756
2018-07-09,2018-07-09 09:00:00,0.170676446,0.231272135,0.06293098,0.31654566,817,3634,3290,2.59,0.49,0.177,1.983
2018-07-09,2018-07-09 10:00:00,-0.046721485,0.31654566,0.139210956,0.31654566,805,3616,3323,3.356,0.668,0.198,3.321
2018-07-09,2018-07-09 11:00:00,0.06293098,0.167963003,0.06293098,0.231272135,846,3672,3360,6.013,0.98,0.32,6.719
2018-07-09,2018-07-09 12:00:00,0.435749363,0.400527161,-0.016209495,0.167963003,880,3670,3208,7.113,1.206,0.267,6.512
2018-07-09,2018-07-09 13:00:00,-0.061977481,0.104653871,0.015255995,0.167963003,849,3656,3116,7.462,1.523,0.151,6.912
2018-07-09,2018-07-09 14:00:00,-0.016209495,0.083981502,0.015255995,0.189927396,879,3672,3165,9.2,1.79,0.279,10.7
2018-07-09,2018-07-09 15:00:00,0.015255995,0.189927396,0.015255995,0.189927396,883,3743,3476,12.2,2.009,0.341,14.05
2018-07-09,2018-07-09 16:00:00,0.280328912,0.443163923,0.186885941,0.337218029,890,3715,3407,12.02,2.487,0.281,12.12
2018-07-09,2018-07-09 17:00:00,0.217397932,0.357890399,0.186885941,0.337218029,901,3770,3469,12.22,3,0.449,12.47
2018-07-09,2018-07-09 18:00:00,0.186885941,0.337218029,0.201188437,0.357890399,893,3870,3624,11.1,3.251,0.336,9.65
2018-07-09,2018-07-09 19:00:00,0.170676446,0.251944505,0.186885941,0.357890399,823,3945,3612,10.78,3.491,0.247,10.69
2018-07-09,2018-07-09 20:00:00,0.201188437,0.400527161,0.186885941,0.400527161,816,4021,3510,10.27,3.461,0.234,10.17
2018-07-09,2018-07-09 21:00:00,0.140164456,0.505181032,0.170676446,0.483216639,849,4091,3575,9.55,3.5,0.36,9.86
2018-07-09,2018-07-09 22:00:00,0.202141936,0.483216639,0.185932442,0.483216639,868,4130,3780,9.01,3.399,0.346,9.88
2018-07-09,2018-07-09 23:00:00,0.077233476,0.483216639,0.140164456,0.483216639,875,4189,3759,7.6,3.257,0.255,9.33
2018-07-10,2018-07-10 00:00:00,0.185932442,0.527145425,0.077233476,0.483216639,834,4187,3758,6.128,2.986,0.436,7.469
2018-07-10,2018-07-10 01:00:00,-0.015255995,0.169255026,0.077233476,0.46254427,798.6,4218,3776,4.078,2.78,0.368,4.544
2018-07-10,2018-07-10 02:00:00,0,0.46254427,0.03146549,0.210599765,782.3,4192,3853,2.408,2.512,0.307,2.841
2018-07-10,2018-07-10 03:00:00,0.123954961,0.169255026,0.03146549,0.210599765,794,4233,3822,1.464,2.089,0.335,1.481
2018-07-10,2018-07-10 04:00:00,0.03146549,0.210599765,0.03146549,0.273908897,825,4224,3864,0.734,1.794,0.352,2.002
2018-07-10,2018-07-10 05:00:00,0.170676446,0.294581267,0.123954961,0.273908897,843,4288,4112,0.728,1.648,0.136,2.03
2018-07-10,2018-07-10 06:00:00,0,0.273908897,0.170676446,0.294581267,849,4849,-9999,0.764,1.372,0.207,2.447
2018-07-10,2018-07-10 07:00:00,0.574960319,0.379854791,0.574960319,0.294581267,836,4601,-9999,1.38,1.171,0.198,2.784
2018-07-10,2018-07-10 08:00:00,0.963034697,0.547817794,0.963034697,0.379854791,862,4531,-9999,1.965,1.115,0.142,2.832
2018-07-10,2018-07-10 09:00:00,1.211898119,0.273908897,0.963034697,0.525853402,865,4420,-9999,3.389,0.962,0.144,3.527
2018-07-10,2018-07-10 10:00:00,-9999,0.631799296,-9999,0.525853402,887,4331,5561,4.709,0.986,0.134,5.158
2018-07-10,2018-07-10 11:00:00,-9999,0.525853402,-9999,0.484508663,857,4241,4583,5.58,1.221,0.057,6.286
2018-07-10,2018-07-10 12:00:00,-9999,0.421199531,-9999,0.484508663,865,4210,5434,7.497,1.316,0.482,7.909
2018-07-10,2018-07-10 13:00:00,-9999,0.484508663,-9999,0.484508663,914,4212,-9999,8.65,1.527,0.207,9.47
2018-07-10,2018-07-10 14:00:00,-9999,0.4418719,-9999,0.484508663,924,4179,-9999,9.6,1.777,0.369,10.88
2018-07-10,2018-07-10 15:00:00,-9999,0.695108428,-9999,0.695108428,950,4148,-9999,10.55,2.036,0.125,11.1
2018-07-10,2018-07-10 16:00:00,1.349202076,0.820434669,0.963034697,0.736453167,1000,4191,-9999,11.5,2.394,0.328,12.66
2018-07-10,2018-07-10 17:00:00,0.854335731,0.777797906,0.854335731,0.736453167,1061,4197,-9999,11.94,2.808,0.309,12.34
2018-07-10,2018-07-10 18:00:00,0.714171275,0.736453167,0.760892761,0.736453167,1005,4254,-9999,10.79,2.827,0.275,11.62
2018-07-10,2018-07-10 19:00:00,0.760892761,0.527145425,0.714171275,0.527145425,974,4272,-9999,9.83,3.118,0.325,10.85
2018-07-10,2018-07-10 20:00:00,0.496773344,0.4418719,0.496773344,0.4418719,916,4269,-9999,9.08,3.232,0.282,10.14
2018-07-10,2018-07-10 21:00:00,0.388074378,0.31654566,0.496773344,0.421199531,909,4282,-9999,7.881,3.107,0.314,8.55
2018-07-10,2018-07-10 22:00:00,0.341352893,0.421199531,0.388074378,0.421199531,937,4256,-9999,7.004,2.985,0.313,7.657
2018-07-10,2018-07-10 23:00:00,0.529192334,0.357890399,0.388074378,0.421199531,932,4249,-9999,6.119,2.838,0.235,7.116
2018-07-11,2018-07-11 00:00:00,0.310840902,0.527145425,0.341352893,0.421199531,953,4226,-9999,5.911,2.577,0.268,7.698
2018-07-11,2018-07-11 01:00:00,0.590216314,0.463836293,0.310840902,0.463836293,965,4243,-9999,5.084,2.509,0.286,7.407
2018-07-11,2018-07-11 02:00:00,0.232653927,0.378562768,0.310840902,0.527145425,950,4203,-9999,3.985,2.41,0.396,4.986
2018-07-11,2018-07-11 03:00:00,0.185932442,0.631799296,0.310840902,0.463836293,927,4143,-9999,3.361,2.027,0.203,4.104
2018-07-11,2018-07-11 04:00:00,0.310840902,0.590454557,0.310840902,0.443163923,926,4141,-9999,3.03,1.869,0.288,4.016
2018-07-11,2018-07-11 05:00:00,0.559704324,0.443163923,0.451005358,0.484508663,926,4136,-9999,3.041,1.742,0.213,4.338
2018-07-11,2018-07-11 06:00:00,0.591169814,0.4418719,0.481517349,0.443163923,937,4117,-9999,2.875,1.645,0.255,4.121
2018-07-11,2018-07-11 07:00:00,0.451005358,0.484508663,0.559704324,0.443163923,933,4107,-9999,3.144,1.549,0.246,4.475
2018-07-11,2018-07-11 08:00:00,0.481517349,0.400527161,0.560657824,0.4418719,929,-9999,-9999,3.404,1.394,0.317,5.976
2018-07-11,2018-07-11 09:00:00,0.560657824,0.652471666,0.481517349,0.46254427,962,-9999,-9999,4.741,1.487,0.167,7.684
2018-07-11,2018-07-11 10:00:00,-9999,-9999,-9999,-9999,1081,-9999,-9999,6.773,1.538,0.305,9.77
2018-07-11,2018-07-11 11:00:00,1.196642124,-9999,0.481517349,-9999,948,-9999,-9999,9.22,1.788,0.311,10.63
2018-07-11,2018-07-11 12:00:00,0.404283873,0.294581267,0.404283873,0.400527161,955,-9999,-9999,11.18,2.186,0.328,12.3
2018-07-11,2018-07-11 13:00:00,0.217397932,0.46254427,0.295584907,0.4418719,971,-9999,-9999,13.56,2.415,0.436,15.65
2018-07-11,2018-07-11 14:00:00,0.279375412,0.294581267,0.295584907,0.4418719,982,-9999,-9999,14.1,2.911,0.481,16.23
2018-07-11,2018-07-11 15:00:00,0.295584907,0.4418719,0.295584907,0.46254427,992,-9999,-9999,15.15,3.341,0.444,15.37
